activityId,uuidMsb,uuidLsb,name,activityType,userProfileId,timeZoneId,beginTimestamp,eventTypeId,rule,sportType,startTimeGmt,startTimeLocal,duration,distance,elevationGain,elevationLoss,avgSpeed,maxSpeed,avgHr,maxHr,avgRunCadence,maxRunCadence,steps,calories,bmrCalories,startLongitude,startLatitude,avgStrideLength,avgFractionalCadence,maxFractionalCadence,vO2MaxValue,elapsedDuration,movingDuration,deviceId,minElevation,maxElevation,avgDoubleCadence,maxDoubleCadence,locationName,maxVerticalSpeed,manufacturer,lapCount,endLongitude,endLatitude,maxLatitude,maxLongitude,minLatitude,minLongitude,decoDive,purposeful,autoCalcCalories,favorite,pr,elevationCorrected,atpActivity,parent,avgVerticalSpeed,surfaceInterval,floorsClimbed,floorsDescended,jumpCount
14323679574,8770277971337429000,-8214254394387080000,Spokane Running,running,96200873,121,1709981168000,9,subscribers,RUNNING,1709981168000,1709952368000,4470613.76953125,1453399.0234375,10866.033935546875,10766.033935546875,0.32509999275207524,0.3536000013351441,155,181,81,87,12138,4194.2100199999995,427.38203999999996,-117.40073944441974,47.669082283973694,119.18267668839266,0.828125,0,61,4470613.76953125,4464151.947021484,3366988290,52217.724609375,58400,163.65625,174,Spokane,0.11037841796875002,GARMIN,10,-117.40658624097705,47.66389715485275,,,,,false,false,false,false,false,true,false,false,,,,,
14311598626,3483082337608942000,-7103646942985499000,Spokane Running,running,96200873,121,1709909306000,9,subscribers,RUNNING,1709909306000,1709880506000,2416403.076171875,822298.046875,5298.992919921875,5198.992919921875,0.3403000116348267,0.3806999921798706,163,186,81,87,6508,2493.0618999999997,234.64111999999997,-117.40069845691323,47.66926827840507,124.83264334251287,0.78125,0,62,2416403.076171875,2408949.001312256,3366988290,55417.3828125,58400,163.5625,174,Spokane,0.7751220703125,GARMIN,6,-117.40650535561144,47.66402003355324,,,,,false,false,false,false,false,true,false,false,,,,,
14296404475,-5752452105612933000,-8520171337804971000,Spokane Running,running,96200873,121,1709822912000,9,subscribers,RUNNING,1709822912000,1709794112000,2377050.048828125,818752.978515625,9569.647216796875,9528.3203125,0.3444000005722046,0.3769999980926514,159,189,82,89,6572,2371.5513199999996,230.45109999999997,-117.40094136446714,47.66902897506952,125.06861375724692,0.625,0.5,62,2377050.048828125,2370127.021789551,3366988290,55500,61740.00244140625,165.25,179,Spokane,1.1530227661132812,GARMIN,6,-117.40648414939642,47.66389958560467,,,,,false,false,false,false,false,true,false,false,,,,,
14280819879,1908097810951915300,-9222582087176441000,Spokane Running,running,96200873,121,1709736480000,9,subscribers,RUNNING,1709736480000,1709707680000,2392114.013671875,818452.978515625,5038.70849609375,4954.010009765625,0.34210000038146976,0.37790000438690186,147,169,82,88,6506,2078.2499199999997,226.26108,-117.40082083269954,47.66917138360441,124.91033568388757,0.1796875,0.5,62,2392114.013671875,2385795.0134277344,3366988290,55500,58400,164.359375,177,Spokane,0.2897674560546875,GARMIN,6,-117.40656956098974,47.663807636126876,,,,,false,false,false,false,false,true,false,false,,,,,
14264669650,-518046351608558900,-8061818655511736000,Spokane Running,running,96200873,121,1709649934000,9,subscribers,RUNNING,1709649934000,1709621134000,2430132.080078125,820128.02734375,5833.612060546875,5739.447021484375,0.3375,0.3806999921798706,168,187,81,88,6560,2551.7221799999998,234.64111999999997,-117.40079451352358,47.669014474377036,124.17216820863413,0.546875,0,61,2430132.080078125,2428344.0132141113,3366988290,55500,58400,163.09375,176,Spokane,0.10989176432291668,GARMIN,6,-117.4066405557096,47.663791039958596,,,,,false,false,false,false,false,true,false,false,,,,,
14248522013,-3284754392490556000,-7352242108220366000,Spokane Running,running,96200873,121,1709563303000,9,subscribers,RUNNING,1709563303000,1709534503000,2442503.90625,823037.98828125,4885.211181640625,4806.9091796875,0.33699998855590824,0.37420001029968264,170,192,81,90,6660,2622.95252,238.83113999999998,-117.40083860233426,47.66912251710892,124.79505740724125,0.1875,0.5,61,2442503.90625,2435398.0102539062,3366988290,55496.05712890625,58400,162.375,181,Spokane,0.22195231119791667,GARMIN,6,-117.40653955377638,47.663991283625364,,,,,false,false,false,false,false,true,false,false,,,,,
14233904398,-7064753569195667000,-6016840914077493000,Spokane Running,running,96200873,121,1709477292000,9,subscribers,RUNNING,1709477292000,1709448492000,1492915.0390625,490104.98046875,1322.1923828125,1326.153564453125,0.32829999923706055,0.36019999980926515,145,161,81,85,4018,1298.9062,142.46068,-117.40092007443309,47.669105334207416,121.49632846676283,0.0703125,0,61,1492915.0390625,1487483.0017089844,3366988290,57000,58400,162.140625,170,Spokane,0.026336669921875,GARMIN,4,-117.40652874112129,47.66388349235058,,,,,false,false,false,false,false,true,false,false,,,,,
14218640969,3087070052615604700,-6309401674022903000,Spokane Running,running,96200873,121,1709392428000,9,subscribers,RUNNING,1709392428000,1709363628000,4464714.84375,1458553.02734375,11991.68701171875,11968.927001953125,0.3266999959945679,0.4804999828338623,162,187,81,95,12024,4114.599639999999,431.57205999999996,-117.40087875165045,47.66913441941142,120.64705334209887,0.2421875,0,61,4464714.84375,4461165.990829468,3366988290,52222.7294921875,58400,162.484375,190,Spokane,0.121953125,GARMIN,10,-117.40652589127421,47.66390570439398,,,,,false,false,false,false,false,true,false,false,,,,,
14202345480,-4999009938175802000,-6368974106403879000,Spokane Running,running,96200873,121,1709304530000,9,subscribers,RUNNING,1709304530000,1709275730000,2367679.931640625,817022.998046875,5502.838134765625,5521.78955078125,0.3450999975204468,0.3947000026702881,161,182,81,86,6432,2363.1712799999996,230.45109999999997,-117.40085603669286,47.6690854690969,126.35137594883679,0.9375,0.5,62,2367679.931640625,2364861.9995117188,3366988290,55500,59379.998779296875,163.875,173,Spokane,0.7693684895833334,GARMIN,6,-117.40660216659307,47.66407233662903,,,,,false,false,false,false,false,true,false,false,,,,,
14187761678,-5299587539534068000,-7814173333009933000,Spokane Running,running,96200873,121,1709217702000,9,subscribers,RUNNING,1709217702000,1709188902000,2417038.0859375,815612.98828125,5172.32666015625,5164.617919921875,0.33740000724792485,0.3835000038146973,151,171,80,87,6468,2178.8104,230.45109999999997,-117.40083198063076,47.669115057215095,125.41246872615561,0.7109375,0.5,62,2417038.0859375,2383376.007080078,3366988290,55492.803955078125,58400,161.421875,175,Spokane,0.10831400553385417,GARMIN,6,-117.40661691874266,47.66382968053222,,,,,false,false,false,false,false,true,false,false,,,,,
14172972888,-1712771304326675000,-6047402544291536000,Spokane Running,running,96200873,121,1709131588000,9,subscribers,RUNNING,1709131588000,1709102788000,2415506.103515625,815808.0078125,5496.10595703125,5503.955078125,0.3377000093460083,0.3657999992370606,166,190,80,87,6436,2514.0119999999997,230.45109999999997,-117.40083441138268,47.66896326094866,126.1041676162862,0.3515625,0,61,2415506.103515625,2410063.985824585,3366988290,55500,58400,160.703125,174,Spokane,0.11893310546875001,GARMIN,6,-117.40656713023782,47.66394074074924,,,,,false,false,false,false,false,true,false,false,,,,,
14158698944,-5816982856681895000,-6754333894901908000,Spokane Running,running,96200873,121,1709044918000,9,subscribers,RUNNING,1709044918000,1709016118000,2386391.11328125,813312.01171875,4414.874267578125,4314.874267578125,0.34079999923706056,0.3788000106811524,161,177,81,87,6434,2405.0714799999996,230.45109999999997,-117.40067129954696,47.669034423306584,125.90157757542322,0.203125,0.5,61,2386391.11328125,2379977.996826172,3366988290,55500,58620.001220703125,162.40625,175,Spokane,0.8061492919921875,GARMIN,6,-117.40659755654633,47.6639081351459,,,,,false,false,false,false,false,true,false,false,,,,,
14141367056,1705362687975703000,-5295831539308512000,Spokane Running,running,96200873,121,1708958925000,9,subscribers,RUNNING,1708958925000,1708930125000,2433239.990234375,817312.01171875,5388.543701171875,5288.543701171875,0.33589999675750737,0.37139999866485596,163,193,80,87,6462,2480.4918399999997,230.45109999999997,-117.40070222876966,47.66896870918572,125.20430719657631,0.4921875,0,61,2433239.990234375,2403398.998260498,3366988290,55500,59759.99755859375,160.984375,174,Spokane,1.340283203125,GARMIN,6,-117.40654030814767,47.663927245885134,,,,,false,false,false,false,false,true,false,false,,,,,
14127516513,-4106504162522804000,-5798097379093175000,Spokane Running,running,96200873,121,1708872289000,9,subscribers,RUNNING,1708872289000,1708843489000,1512963.0126953125,499670.01953125,1289.2333984375,1213.751220703125,0.33029999732971194,0.358299994468689,153,179,80,85,4046,1432.9868399999998,142.46068,-117.40080817602575,47.66898572444916,123.41968737840827,0.28125,0.5,61,1512963.0126953125,1511924.9877929688,3366988290,57000,58400,160.5625,171,Spokane,0.030782063802083332,GARMIN,4,-117.40642849355936,47.664291774854064,,,,,false,false,false,false,false,true,false,false,,,,,
14114132917,-4454405107487323000,-6911150753066406000,Spokane Running,running,96200873,121,1708789092000,9,subscribers,RUNNING,1708789092000,1708760292000,3826127.9296875,1297841.015625,8236.297607421875,8136.297607421875,0.3391999959945679,0.3947000026702881,172,189,81,89,10352,4139.7397599999995,364.53173999999996,-117.40070491097867,47.669140538200736,125.48220101655035,0.0703125,0.5,61,3835882.080078125,3815553.9894104004,3366988290,53332.476806640625,58400,162.140625,179,Spokane,0.13689778645833334,GARMIN,9,-117.40653259679675,47.66397058032453,,,,,false,false,false,false,false,true,false,false,,,,,
14096058286,-4552866918679167000,-8930771259165551000,Spokane Running,running,96200873,121,1708699466000,9,subscribers,RUNNING,1708699466000,1708670666000,2492694.091796875,822691.9921875,5050.799560546875,4990.704345703125,0.32999999523162843,0.38540000915527345,158,184,80,89,6630,2446.9716799999997,243.02115999999998,-117.40087824873626,47.669209856539965,123.03062984832083,0.6640625,0,61,2492694.091796875,2490202.0263671875,3366988290,55500,59320.001220703125,161.328125,178,Spokane,1.4962677001953126,GARMIN,6,-117.40657266229391,47.66405590809882,,,,,false,false,false,false,false,true,false,false,,,,,
14081874023,3628998714844791000,-6951521010370314000,Spokane Running,running,96200873,121,1708613198000,9,subscribers,RUNNING,1708613198000,1708584398000,2408822.998046875,819955.95703125,4907.818603515625,4833.953857421875,0.3404000043869019,0.399399995803833,148,176,80,86,6384,2136.9102,234.64111999999997,-117.40067993290722,47.668632259592414,127.17466982169631,0.3046875,0,62,2408822.998046875,2407240.997314453,3366988290,55500,58400,160.609375,172,Spokane,0.11182861328125,GARMIN,6,-117.40672320127487,47.66383973881602,,,,,false,false,false,false,false,true,false,false,,,,,
14075057838,-7976529845920642000,-8845925881771809000,Spokane Running,running,96200873,121,1708526589000,9,subscribers,RUNNING,1708526589000,1708497789000,2430405.029296875,816218.994140625,5384.2529296875,5470.93505859375,0.33580000400543214,0.37509999275207523,152,179,80,87,6422,2212.33056,230.45109999999997,-117.400785041973,47.66902947798371,125.30660517409959,0.3984375,0,61,2430405.029296875,2424855.010986328,3366988290,55500,58400,160.796875,174,Spokane,0.17581961495535714,GARMIN,6,-117.40645841695368,47.66397938132286,,,,,false,false,false,false,false,true,false,false,,,,,
14051111385,1380474885768827000,-5239442600420230000,Spokane Running,running,96200873,121,1708439970000,9,subscribers,RUNNING,1708439970000,1708411170000,2869726.07421875,981038.96484375,5513.165283203125,5594.68994140625,0.3418999910354614,0.3815999984741211,167,180,80,85,7674,2974.9141999999997,276.54132,-117.4007971957326,47.66901514492929,127.01381233042828,0.7421875,0.5,61,2869726.07421875,2864348.0224609375,3366988290,55500,58400,161.484375,171,Spokane,0.12067057291666668,GARMIN,7,-117.40657936781645,47.66384149901569,,,,,false,false,false,false,false,true,false,false,,,,,
14035251797,-823608854250110300,-7422545097827935000,Spokane Running,running,96200873,121,1708354162000,9,subscribers,RUNNING,1708354162000,1708325362000,2432397.94921875,819127.978515625,4969.415283203125,4909.930419921875,0.33680000305175783,0.39379999637603763,155,181,81,93,6648,2329.65112,230.45109999999997,-117.40089090541005,47.66908446326852,123.45779912280376,0.8359375,0,61,2432397.94921875,2424316.9860839844,3366988290,55500,58400,163.671875,186,Spokane,0.12608642578125,GARMIN,6,-117.40664633922279,47.66386656090617,,,,,false,false,false,false,false,true,false,false,,,,,
14021729777,-4790343233448951000,-6796120684343880000,Spokane Running,running,96200873,121,1708267939000,9,subscribers,RUNNING,1708267939000,1708239139000,1471876.953125,491079.00390625,1239.9658203125,1200,0.33359999656677247,0.38440001010894775,152,182,81,89,4026,1378.51658,142.46068,-117.40075252018869,47.66888723708689,123.15429844034551,0.265625,0.5,62,1471876.953125,1466186.0046386719,3366988290,57002.838134765625,58400,162.53125,179,Spokane,0.041107177734375,GARMIN,4,-117.4065573234111,47.66383219510317,,,,,false,false,false,false,false,true,false,false,,,,,
14006413425,-3522001538083045400,-6927652749929965000,Spokane Running,running,96200873,121,1708181479000,9,subscribers,RUNNING,1708181479000,1708152679000,3835905.029296875,1293816.9921875,8717.120361328125,8626.96533203125,0.33729999065399174,0.3788000106811524,151,187,81,89,10420,3347.8259799999996,372.91177999999996,-117.4008056614548,47.6689316611737,123.8422076732018,0.703125,0.5,62,3897196.044921875,3820016.9982910156,3366988290,53690.509033203125,58400,163.40625,179,Spokane,0.11549072265625,GARMIN,9,-117.40671783685684,47.663813419640064,,,,,false,false,false,false,false,true,false,false,,,,,
13989992853,6438255934208757000,-4868829657504345000,Spokane Running,running,96200873,121,1708094809000,9,subscribers,RUNNING,1708094809000,1708066009000,2390408.935546875,826609.9609375,5921.96044921875,5954.84619140625,0.345799994468689,0.3723000049591065,164,182,82,88,6572,2493.0618999999997,230.45109999999997,-117.40087900310755,47.66896963119507,125.52085938247734,0.6484375,0.5,62,2390408.935546875,2387935.001373291,3366988290,55500,58400,165.296875,177,Spokane,0.13529459635416669,GARMIN,6,-117.40645330399275,47.66414484009147,,,,,false,false,false,false,false,true,false,false,,,,,
13975068644,-6695210926754346000,-8145196496090196000,Spokane Running,running,96200873,121,1708008266000,9,subscribers,RUNNING,1708008266000,1707979466000,2333773.92578125,821374.0234375,5906.268310546875,5851.7333984375,0.35199999809265137,0.3900000095367432,166,187,81,89,6356,2459.5417399999997,226.26108,-117.40090465173125,47.66902042552829,129.05387516453936,0.8125,0.5,62,2333773.92578125,2332656.005859375,3366988290,55499.06005859375,58400,163.625,179,Spokane,0.12342325846354169,GARMIN,6,-117.40666452795267,47.663704454898834,,,,,false,false,false,false,false,true,false,false,,,,,
13960405205,-4841047948597769000,-5580643004584195000,Spokane Running,running,96200873,121,1707921679000,9,subscribers,RUNNING,1707921679000,1707892879000,2437581.0546875,821146.97265625,6497.259521484375,6430.23681640625,0.336899995803833,0.3891000032424927,162,184,81,90,6608,2514.0119999999997,230.45109999999997,-117.40086995065212,47.66881079412997,124.63762559919083,0.078125,0.5,62,2437581.0546875,2432750.030517578,3366988290,55165.0390625,58400,162.15625,181,Spokane,0.37212677001953126,GARMIN,6,-117.40671255625784,47.663753321394324,,,,,false,false,false,false,false,true,false,false,,,,,
13944837766,-1265893244667148000,-6260474261454226000,Spokane Running,running,96200873,121,1707835294000,9,subscribers,RUNNING,1707835294000,1707806494000,2305342.041015625,825717.96875,6506.93359375,6432.45849609375,0.3582000017166138,0.48709998130798343,146,174,82,93,6396,2011.2096,217.88103999999998,-117.40084924735129,47.668968457728624,130.98733976088135,0.0078125,0,62,2305342.041015625,2302392.9748535156,3366988290,55115.704345703125,58400,164.015625,186,Spokane,0.123193359375,GARMIN,6,-117.40667902864516,47.66370587982237,,,,,false,false,false,false,false,true,false,false,,,,,
13929532409,7410030519876537000,-8669383763222048000,Spokane Running,running,96200873,121,1707749190000,9,subscribers,RUNNING,1707749190000,1707720390000,2319045.8984375,821165.0390625,4705.902099609375,4620.5810546875,0.35409998893737793,0.4067999839782715,156,174,81,88,6282,2245.85072,217.88103999999998,-117.40074824541807,47.66923257149756,130.58515564187192,0.34375,0,61,2319045.8984375,2312707.977294922,3366988290,55498.907470703125,58400,162.6875,176,Spokane,0.120330810546875,GARMIN,6,-117.40657056681812,47.66417048871517,,,,,false,false,false,false,false,true,false,false,,,,,
13916108829,-831676560469701600,-9022435251288927000,Spokane Running,running,96200873,121,1707662790000,9,subscribers,RUNNING,1707662790000,1707633990000,1455818.9697265625,486583.984375,1245.80078125,1151.361083984375,0.3342000007629395,0.37509999275207523,149,171,81,87,3916,1328.23634,138.27066,-117.4007937591523,47.66905169002712,123.33561617654354,0.3125,0,61,1455818.9697265625,1432158.0076217651,3366988290,57000,58400,162.625,174,Spokane,0.02819010416666667,GARMIN,4,-117.40670962259173,47.66367260366678,,,,,false,false,false,false,false,true,false,false,,,,,
13901608969,-1192510933578592500,-9066015682033293000,Spokane Running,running,96200873,121,1707576693000,9,subscribers,RUNNING,1707576693000,1707547893000,3947871.09375,1304998.046875,8656.536865234375,8561.163330078125,0.33059999942779544,0.39660000801086426,152,179,79,86,10404,3339.4459399999996,377.10179999999997,-117.40079116076231,47.66921069473028,124.84748175176645,0.421875,0,61,3947871.09375,3916362.979888916,3366988290,53363.238525390625,58400,158.84375,172,Spokane,0.5441070556640625,GARMIN,9,-117.40648968145251,47.663865303620696,,,,,false,false,false,false,false,true,false,false,,,,,
13885874214,-2910402439974336000,-6010932924864711000,Spokane Running,running,96200873,121,1707489997000,9,subscribers,RUNNING,1707489997000,1707461197000,2416879.8828125,816510.986328125,8776.18408203125,8845.88623046875,0.33780000209808353,0.3815999984741211,166,183,81,89,6520,2493.0618999999997,234.64111999999997,-117.40081588737667,47.66896669752896,124.7267729445183,0.25,0,61,2416879.8828125,2408887.004852295,3366988290,55483.074951171875,58879.998779296875,162.5,178,Spokane,3.2260498046875004,GARMIN,6,-117.40655975416303,47.663898495957255,,,,,false,false,false,false,false,true,false,false,,,,,
13871696119,2877587776498060000,-7817518074635711000,Spokane Running,running,96200873,121,1707403432000,9,subscribers,RUNNING,1707403432000,1707374632000,1878301.025390625,647329.00390625,2708.837890625,2709.5703125,0.34460000991821294,0.37980000972747807,156,172,79,85,4984,1814.27866,184.36087999999998,-117.40082401782274,47.66903257928789,129.61696684833638,0.765625,0.5,61,1878301.025390625,1877028.9916992188,3366988290,55603.228759765625,58400,159.53125,171,Spokane,0.127685546875,GARMIN,5,-117.40654231980443,47.66382792033255,,,,,false,false,false,false,false,true,false,false,,,,,
13857085226,-6838776525508227000,-7086901455090218000,Spokane Running,running,96200873,121,1707317045000,9,subscribers,RUNNING,1707317045000,1707288245000,2470189.94140625,828374.0234375,6253.64990234375,6208.319091796875,0.33529999256134035,0.3910000085830689,154,173,78,84,6474,2287.75092,238.83113999999998,-117.40076065063477,47.66893258318305,127.31683809848352,0.9921875,0.5,61,2470189.94140625,2468351.9897460938,3366988290,55293.121337890625,58400,157.984375,169,Spokane,0.113367919921875,GARMIN,6,-117.40645959042013,47.663938980549574,,,,,false,false,false,false,false,true,false,false,,,,,
13841459560,4532661022517379600,-4938378789968681000,Spokane Running,running,96200873,121,1707230514000,9,subscribers,RUNNING,1707230514000,1707201714000,1701404.052734375,578483.0078125,4768.9697265625,4668.9697265625,0.3400000095367432,0.3815999984741211,151,170,79,83,4506,1571.2575,155.03073999999998,-117.40071270614862,47.669123942032456,128.23241043961315,0.5390625,0.5,,1798488.037109375,1700343.994140625,3366988290,55623.284912109375,60620.001220703125,159.078125,167,Spokane,0.444000244140625,GARMIN,4,-117.4067079462111,47.66373538412154,,,,,false,false,false,false,false,true,false,false,,,,,
13826270283,6640335988445039000,-8685029207947433000,Spokane Running,running,96200873,121,1707143966000,9,subscribers,RUNNING,1707143966000,1707115166000,2335627.9296875,780302.001953125,5383.050537109375,5283.050537109375,0.33410000801086426,0.3947000026702881,158,179,78,84,6152,2132.72018,222.07106,-117.40064833313227,47.66892218962312,127.116619322168,0.8359375,0.5,,2424094.970703125,2298540.008544922,3366988290,55500,58400,157.671875,169,Spokane,0.10098775227864583,GARMIN,5,-117.40658137947321,47.66384191811085,,,,,false,false,false,false,false,true,false,false,,,,,
13812767329,-8539585771588532000,-8268071721245842000,Spokane Running,running,96200873,121,1707057908000,9,subscribers,RUNNING,1707057908000,1707029108000,1486954.9560546875,493133.0078125,1200,1100,0.33159999847412114,0.7763000011444092,159,182,80,84,3942,1474.8870399999998,138.27066,-117.40092309191823,47.669330053031445,124.357854775442,0.0078125,0.5,61,1486954.9560546875,1461184.9975585938,3366988290,57007.647705078125,58400,160.015625,169,Spokane,0.03942138671875001,GARMIN,4,-117.4064952135086,47.66388977877796,,,,,false,false,false,false,false,true,false,false,,,,,
13797323817,5288443160867064000,-8358193591108582000,Spokane Running,running,96200873,121,1706971559000,9,subscribers,RUNNING,1706971559000,1706942759000,3456895.99609375,1144500,6182.21435546875,6082.21435546875,0.33110001087188723,0.358299994468689,160,179,80,85,9170,3385.5361599999997,326.82156,-117.40061941556633,47.668982623144984,124.02626931299943,0.0859375,0.5,61,3502267.08984375,3451214.0197753906,3366988290,55491.17431640625,58400,160.171875,171,Spokane,0.10675506591796875,GARMIN,8,-117.40666536614299,47.663771007210016,,,,,false,false,false,false,false,true,false,false,,,,,
13781447698,-8077497698695166000,-5417429695730297000,Spokane Running,running,96200873,121,1706885165000,9,subscribers,RUNNING,1706885165000,1706856365000,2476413.0859375,820570.99609375,5345.5322265625,5403.070068359375,0.3313999891281128,0.3573999881744385,163,182,79,84,6500,2543.3421399999997,234.64111999999997,-117.40070968866348,47.66906191594899,125.56699896407754,0.1640625,0.5,61,2476413.0859375,2471066.9860839844,3366988290,55059.99755859375,58400,158.328125,169,Spokane,0.67484130859375,GARMIN,6,-117.40653410553932,47.66391148790717,,,,,false,false,false,false,false,true,false,false,,,,,
13766523850,-6265147704528713000,-7836250373089463000,Spokane Running,running,96200873,121,1706798572000,9,subscribers,RUNNING,1706798572000,1706769772000,1864437.98828125,638104.00390625,2805.853271484375,2943.426513671875,0.34219999313354493,0.3910000085830689,153,172,79,84,4982,1780.7585,184.36087999999998,-117.40075578913093,47.66910910606384,129.06149186351246,0.5546875,0.5,,1864437.98828125,1861364.990234375,3366988290,55671.038818359375,58400,159.109375,169,Spokane,0.1166168212890625,GARMIN,4,-117.40644500590861,47.6639015134424,,,,,false,false,false,false,false,true,false,false,,,,,
13751533475,-4075968333198505500,-7953945569558552000,Spokane Running,running,96200873,121,1706712000000,9,subscribers,RUNNING,1706712000000,1706683200000,2428025.87890625,817916.015625,5666.29638671875,5566.29638671875,0.336899995803833,0.3759999990463257,161,182,79,83,6366,2451.1616999999997,230.45109999999997,-117.40051271393895,47.66907784156501,127.09698424986155,0.5078125,0.5,62,2428025.87890625,2426984.0087890625,3366988290,53120.001220703125,58400,159.015625,167,Spokane,1.402752685546875,GARMIN,6,-117.40649982355535,47.66392665915191,,,,,false,false,false,false,false,true,false,false,,,,,
13735445279,-1228095466711070700,-7884368694094931000,Spokane Running,running,96200873,121,1706625542000,9,subscribers,RUNNING,1706625542000,1706596742000,1895522.94921875,657129.00390625,2551.30615234375,2505.096435546875,0.3467000007629395,0.37980000972747807,157,179,79,85,4974,1851.9888399999998,180.17085999999998,-117.40057029761374,47.66901179216802,130.82383094923026,0.5,0,62,1895522.94921875,1866655.0178527832,3366988290,55672.65625,58400,159,170,Spokane,0.104229736328125,GARMIN,5,-117.40669185295701,47.66373647376895,,,,,false,false,false,false,false,true,false,false,,,,,
13719934345,4736358900649052000,-8349027537319706000,Spokane Running,running,96200873,121,1706539495000,9,subscribers,RUNNING,1706539495000,1706510695000,2442285.888671875,817291.015625,5050.06103515625,5050.06103515625,0.33459999561309817,0.3694999933242798,158,178,79,86,6480,2409.2614999999996,230.45109999999997,-117.40073785185814,47.668957728892565,125.52462827408013,0.984375,0,61,2442285.888671875,2434212.0056152344,3366988290,55500,58400,159.96875,172,Spokane,0.11682434082031251,GARMIN,6,-117.40683702751994,47.66366422176361,,,,,false,false,false,false,false,true,false,false,,,,,
13705905721,6335101080552293000,-7803030617645593000,Spokane Running,running,96200873,121,1706452892000,9,subscribers,RUNNING,1706452892000,1706424092000,1436249.0234375,488752.978515625,1383.612060546875,1283.612060546875,0.3403000116348267,0.3703999996185303,157,178,80,85,3844,1407.8467199999998,138.27066,-117.40052402950823,47.66904456540942,126.72145916901911,0.5703125,0.5,61,1436249.0234375,1430760.009765625,3366988290,56959.99755859375,58400,161.140625,171,Spokane,0.18192749023437502,GARMIN,4,-117.40653385408223,47.66397887840867,,,,,false,false,false,false,false,true,false,false,,,,,
13690116460,-4823325019028109000,-8999603330510547000,Spokane Running,running,96200873,121,1706366556000,9,subscribers,RUNNING,1706366556000,1706337756000,3431558.10546875,1141362.98828125,5941.253662109375,5893.71337890625,0.3325999975204468,0.3703999996185303,151,176,80,87,9130,2941.3940399999997,326.82156,-117.40092409774661,47.66904540359974,124.30239884156076,0.28125,0,61,3431558.10546875,3426257.0190429688,3366988290,55498.455810546875,58400,160.5625,174,Spokane,0.12671915690104169,GARMIN,8,-117.40652052685618,47.66398332081735,,,,,false,false,false,false,false,true,false,false,,,,,
13674445007,-5364651504249586000,-6024851328537230000,Spokane Running,running,96200873,121,1706280488000,9,subscribers,RUNNING,1706280488000,1706251688000,2511055.908203125,819056.005859375,5277.117919921875,5360.162353515625,0.326200008392334,0.3815999984741211,149,164,80,93,6696,2220.7106,238.83113999999998,-117.4010763131082,47.66877131536603,121.72900618306079,0.3984375,0,61,2524659.912109375,2468891.0179138184,3366988290,55500,58400,160.796875,186,Spokane,0.12979736328125,GARMIN,6,-117.40672588348389,47.66359347850084,,,,,false,false,false,false,false,true,false,false,,,,,
13659916683,7403625431790341000,-8737698007018103000,Spokane Running,running,96200873,121,1706194039000,9,subscribers,RUNNING,1706194039000,1706165239000,1913642.9443359375,651575,2782.855224609375,2782.855224609375,0.34049999713897705,0.38440001010894775,155,180,79,86,5052,1822.6587,184.36087999999998,-117.40065495483577,47.6689385343343,128.21912546517237,0.671875,0.5,61,1913642.9443359375,1890351.0131835938,3366988290,55672.4365234375,58400,159.34375,173,Spokane,0.1288623046875,GARMIN,5,-117.40637074224651,47.66407694667578,,,,,false,false,false,false,false,true,false,false,,,,,
13645364743,5975166172481865000,-8154756248318729000,Spokane Running,running,96200873,121,1706107493000,9,subscribers,RUNNING,1706107493000,1706078693000,2424017.08984375,813816.9921875,4819.976806640625,4719.976806640625,0.33570001125335697,0.3835000038146973,164,184,80,92,6476,2488.8718799999997,230.45109999999997,-117.40044733509421,47.669026628136635,124.58200137528107,0.859375,0.5,61,2424017.08984375,2421959.991455078,3366988290,55628.558349609375,58400,161.71875,185,Spokane,0.09844447544642858,GARMIN,6,-117.406520023942,47.66374326311052,,,,,false,false,false,false,false,true,false,false,,,,,
13630271990,7711831474504093000,-4715697176868015000,Spokane Running,running,96200873,121,1706021188000,9,subscribers,RUNNING,1706021188000,1705992388000,1976088.9892578125,667791.9921875,2186.63330078125,2186.63330078125,0.3378999948501587,0.414300012588501,163,183,80,92,5276,2007.01958,188.55089999999998,-117.40146984346211,47.66908949241042,126.49672797106956,0.1484375,0,61,1976088.9892578125,1975667.9916381836,3366988290,55620.416259765625,58400,160.296875,184,Spokane,0.36871032714843754,GARMIN,5,-117.40633713081479,47.663990361616015,,,,,false,false,false,false,false,true,false,false,,,,,
13615712264,-7951811388627333000,-6079175985500505000,Spokane Running,running,96200873,121,1705934600000,9,subscribers,RUNNING,1705934600000,1705905800000,2434337.890625,810245.99609375,5869.775390625,5869.775390625,0.3328000068664551,0.40310001373291016,148,163,81,90,6642,2086.6299599999998,234.64111999999997,-117.40135350264609,47.66908454708755,122.41377934918157,0.5703125,0.5,61,2434337.890625,2433052.989959717,3366988290,55652.2216796875,58400,163.140625,181,Spokane,0.11191101074218751,GARMIN,6,-117.4065197724849,47.66382305882871,,,,,false,false,false,false,false,true,false,false,,,,,
